Num,Id,OrderAt,StoreId,UserId
39,31220a8d-a779-451b-8c3f-1d593fbbd1ed,2023-9-7 9:26:29,90dbfaf5-3b72-44f2-b0e1-2cfeaba994ed,f2fe834e-243d-4858-8ec3-1f548fbc2b8c
40,9d282c60-c04e-4bf2-b9ad-dc053f5f6d60,2023-4-25 6:7:15,1eaa821b-b416-4fc5-80d3-f921da710974,e5b740b7-55cd-484a-a519-6de3b23b5521
41,1dcf8ee1-8531-486b-8ba4-28c648701b62,2023-10-13 12:26:21,d386039d-8dd1-4779-b783-4e1f039efbee,e517959b-492b-4838-8fb7-436eb3c8305b
42,5af37ec2-d269-4e33-9ac1-8da5adcb7108,2023-11-7 22:18:24,b3056dd7-e469-48da-8e54-f58582854ce0,c72d2167-e23d-4ba6-a0b7-42604be76cdf
43,c252cba3-b06e-478a-b0f6-2755dd1f056b,2023-5-16 8:5:0,b7779b55-d301-4e20-ad45-efac6efc2bbd,88c54829-05e0-42b9-95b6-68e3079f3d91
44,0b51d805-6877-4279-a011-9fcc9c77b798,2023-10-30 5:16:5,d3b9b528-83f3-4164-914c-14f867eb1d2f,8705b87c-f027-491e-b3fa-ffe1586d25f6
45,6f5a02de-9286-409c-b1d1-54de44a13243,2023-5-17 18:2:37,b93148bb-d2e2-4627-b6d4-efae84123d44,dd673baa-c33b-4da5-a4ff-839671db3120
46,5a447181-8f7f-4ea7-9210-b89bbc26b5a7,2023-1-31 22:47:28,b3f6a88b-b10e-4076-b5c6-7575aa5e28e8,8836060e-15ac-480e-af9e-afb3edbb049c
47,f85fdfdf-d5eb-45c2-ab30-0650a7cb5ba3,2023-10-27 0:32:48,9365a9f7-74d6-403a-b747-138a20d82730,625ff168-e675-4644-a156-ab63a99a4bdb
48,fecd7538-cbb3-464d-a302-7763857411cf,2023-1-30 23:26:35,caa9f2b7-fbc7-40e5-b8e4-8af631770e98,0146e51c-f603-4292-acf9-677df8ba6b85
49,746efbdb-8f24-4066-844f-712981391fd3,2023-1-2 16:29:3,d51acc74-8f77-4c45-b80d-66a51175f230,86b55de6-8afb-481b-ab29-4de2bad3044c
50,cac0c4ba-d269-4ed2-9ed2-1214899cbed4,2023-5-8 7:33:7,03915aca-bd23-46e1-9f2f-4829cf0708d5,d8b1317d-da83-4220-91fd-ae1e7cdc8164
51,0f1579b4-c2f0-4fa5-be8a-de1f408c2cb7,2023-10-11 15:17:22,32337f88-e797-4dc0-849b-d251b08292aa,f1f704ef-4430-4690-9f65-36a8ee78b026
52,059e3e17-eeb4-4466-9e82-32486eecc7b1,2023-7-6 20:47:2,b7779b55-d301-4e20-ad45-efac6efc2bbd,891473e4-c524-4cc9-90ee-700efb3371dc
53,ef0f56b2-bc93-4bbd-ab06-0d79506ce642,2023-4-29 13:49:44,e959f96c-7f97-4824-acec-f3ef82ffc804,f2fe834e-243d-4858-8ec3-1f548fbc2b8c
54,adbd56d2-2e27-438f-bb1e-7930916c76f0,2023-9-5 8:10:36,4dada2ae-1fb6-4eee-b642-ffccfaa0b450,19a1230c-e81c-4313-a82f-fdad551bb57b
55,4c960dfd-53e4-46a3-88a3-9969f20e5c69,2023-4-6 20:32:16,b7779b55-d301-4e20-ad45-efac6efc2bbd,aec132df-8106-490f-90fd-a268acc503a5
56,4b60638e-58e3-4b69-a47e-95c8a3e59233,2023-2-6 16:3:32,bd0b1c7b-0630-4daa-ae8d-3c8b30248b40,9d2e59dc-174f-4bf2-893e-2e4fe8956667
57,b37aa6d4-ad8f-47fd-9082-a1abdecdc919,2023-3-22 14:3:1,baa53efc-deb4-42c6-96c7-2ca15ab358cd,4e717448-c354-4e9a-857c-31d63b2ea244
58,649fd1bb-eccd-4e95-9f6f-ce9a0223ebc0,2023-3-29 15:54:42,1cd7d388-449f-4438-8472-23d4ee905a50,ca364dab-7193-42a4-85a7-a6da5ca47cb0
59,c6629c62-ae95-477b-a624-98ae25b49361,2023-3-4 1:11:36,baa53efc-deb4-42c6-96c7-2ca15ab358cd,05a34f87-69a8-4b5a-8969-be7b27eb0156
60,45beea4a-4282-4b73-b829-fa84dc858371,2023-8-9 2:1:1,b3056dd7-e469-48da-8e54-f58582854ce0,a990642c-c62c-479f-b8bb-556dfd6b66c9
61,f68559d8-a2a3-4ed8-83a3-4bdff1d8218c,2023-2-10 1:19:49,d1d6b8e8-c509-4c4d-b2a9-152b32cd43d6,acba88e4-4bfe-4e68-9ee6-32c14c882cde
62,51540b2d-3478-40e6-91e3-000c21b349a0,2023-8-25 18:16:50,c917c027-2480-4e69-b082-f5bb2fe35803,d6c53d0a-833e-4666-9346-086031439b95
63,7e80dd9b-0b87-4219-a0ba-e8e7f24f3339,2023-3-26 12:32:31,bafc9db3-5fb0-4b70-bc1b-68eba9edbc1c,554a1177-3134-43aa-856e-a3985e35582a
64,c549a2df-0b42-4ec1-ae41-aee65c2ceca4,2023-12-22 22:35:54,e959f96c-7f97-4824-acec-f3ef82ffc804,ec62bc43-c7aa-45ee-819a-cd69eb2d0ed9
65,29a73db7-158d-4d8c-8c20-a591579acf58,2023-2-26 4:26:18,b3f6a88b-b10e-4076-b5c6-7575aa5e28e8,5d69a117-7470-4151-b256-0b97cc1f969d
66,b991e597-97d0-4aaa-b3f6-36636a0ce5be,2023-2-10 1:29:15,01c0a4c0-e118-41ab-9a69-5d07b939b81e,0fd000c3-50b1-49f7-b168-3d3bee8b92c9
67,1c65d2a5-51d2-4c6d-930a-5700ccf86d0a,2023-3-21 20:53:30,833a65b8-888f-4b37-b1b2-fbce3bfd24f3,c8a580af-961b-466e-b786-528caddc3e29
68,62d1364c-14ff-42f1-947f-4e86fdf55c32,2023-11-24 1:25:28,a3b67c99-9c70-4540-b298-0c0f424671bf,933c8a1d-fcdd-4590-832a-97ec2aa9d1a3
69,ca51047f-bbf2-4cfc-a3e1-b2678263ff35,2023-2-14 7:41:46,c5316c70-023d-4e44-9f92-2970add1fbc5,45ebd650-8b27-415a-a9bf-8e90031a6683
70,f92a2044-bd08-451c-bb74-a852f5fa6b3d,2023-2-19 22:23:34,7a48a13a-5652-4b27-8b68-7ed92f7af01e,9a5c3e98-e3e2-4b72-a93d-3b328e9ece90
71,2f8e2963-1287-46e2-b254-be97ee91870d,2023-9-28 21:40:37,797cf9bd-f793-4729-b172-4c8045df9148,13bceafe-3ba5-4a56-b5ce-b97af2ee3e74
72,8b81a6e1-56aa-4a61-98e8-0f497e371753,2023-4-14 3:43:42,2b110209-e7d8-4372-b9b3-e8d2913535b1,c8be21ee-2c4e-448d-afbe-0e20f252c3f1
73,54f4acd2-11da-4ce8-849b-29a315d21098,2023-1-2 12:48:8,0ce3830a-fb8d-47b2-8d2c-21c5906f9940,26f181bf-5960-4ef5-9390-5e3c63438cf6
74,5b87a9c6-6882-4571-b21e-901ada19f82a,2023-7-26 14:20:55,11677080-b744-4929-b537-d7b713af287f,ca364dab-7193-42a4-85a7-a6da5ca47cb0
75,45fee47e-04e2-46a7-83c1-0cba71ea415e,2023-2-10 22:30:55,61c86370-0edf-4671-a3fb-88088c581823,1b25b408-5731-4dc3-b569-97aca3c15985
76,02fb7208-f42e-48aa-bf1d-5a2e94ce9a32,2023-1-29 20:37:16,6fbe5b36-d593-4445-afe0-383592c1653f,4affab3c-fe4b-4e62-8648-9f0775f0ea01
77,8883fc35-045f-42fe-92a2-18ef484b0eba,2023-7-6 18:30:20,eed021cc-2a33-4164-8c97-f53e07e8392b,1b6d9167-ac6a-433a-b656-6be939126d6b
78,8048b3f1-924c-474c-b901-da321f57e29a,2023-10-6 18:47:11,eed021cc-2a33-4164-8c97-f53e07e8392b,d6a46523-851f-4055-b8be-951203c9caa3
79,f33d1b89-ea9d-4e7b-b2a9-d495070c254c,2023-12-6 13:56:4,faf09278-88fc-417b-b45b-086e1c0b7034,554a1177-3134-43aa-856e-a3985e35582a
80,4ad0ad0e-f28e-4d8d-ad11-c1ddfdb47d01,2023-4-12 23:15:26,caa9f2b7-fbc7-40e5-b8e4-8af631770e98,71567566-5caa-4ec5-a5bb-74e652662eef
81,47ca1280-f854-446b-9306-61d02504b9a9,2023-6-24 18:1:10,01c0a4c0-e118-41ab-9a69-5d07b939b81e,1e15b645-4cbe-4b89-8fa8-c11540cc01dc
82,75bca85c-eeb0-4146-89e5-12051061f3d1,2023-5-4 5:32:45,d1d6b8e8-c509-4c4d-b2a9-152b32cd43d6,ddc038b5-a971-4fdc-a1ce-497004b6f5d8
83,672b3c68-d421-4afc-88fb-9ce65fac05fd,2023-12-13 16:1:59,d1d6b8e8-c509-4c4d-b2a9-152b32cd43d6,7b8c31f7-81ab-477f-a701-900c1d960122
84,1c70fece-a618-4ce8-9116-f896a411050c,2023-8-28 6:16:37,3b82641c-79b3-4eea-8617-fe487cec5d0a,5f33d8f4-cc37-4556-8d3d-271932bfdfa5
85,82b97435-4985-4f08-a9c4-4f0f62195fe8,2023-8-10 10:41:18,11677080-b744-4929-b537-d7b713af287f,b8091ac7-cd7e-44ac-b2b9-09731d51d7ea
86,81c29770-c8a5-42e7-9d16-4d4e07959e6d,2023-1-8 0:50:3,29a4cb2b-d4f5-492a-8ed4-53d28a6c94da,0363f0ba-e542-478e-a4ac-4ead7de1bfdd
87,c885498f-9287-4201-a5f9-d50260972f8a,2023-10-28 22:19:7,c917c027-2480-4e69-b082-f5bb2fe35803,366d184a-d8ad-44f6-8c67-7ab22e72dca5
88,4c097438-d6b8-4cd1-9b45-2872744520ef,2023-4-24 12:48:9,07f7ca80-0fdf-47b2-84c7-16aa08161126,7ac21d9b-c8b2-46ab-9536-93b0eac51583
89,7666ef9b-53a9-4eba-b176-78fbc5cd781b,2023-10-11 14:24:8,abc6e684-82e6-4f54-9d6d-6eacdd35fec5,c8bce196-d2d2-4489-abd4-b3b7164e9b65
90,9e363d3f-f872-4b1d-b70c-b9dcaef1f354,2023-12-20 18:18:22,9a037da8-ed60-46ee-a28f-f5f820b93d33,bc0d7cf9-1261-46a0-ba20-a26d79b7df30
91,5895ee7e-5bd6-4ea9-b57f-b5f543d80246,2023-2-17 12:49:9,4410ee7c-7982-42d4-8e5e-d23d70673ad4,ce95ba55-1009-4782-b2e7-1fbe274a8bf8
92,5822db99-d9ae-4241-bc75-b99114bdf925,2023-12-1 5:52:39,d51acc74-8f77-4c45-b80d-66a51175f230,647c0966-9015-4ea5-805a-34b5eddc9665
93,9f6dc790-bc76-41cb-b9bd-b67cc550ede2,2023-11-26 23:29:50,03d99f33-a21b-472d-ade3-b586c706b514,c8a580af-961b-466e-b786-528caddc3e29
94,b2397661-7e29-4c14-93ee-beb2fcf6d9a8,2023-6-1 22:14:18,1a7dca7a-22ed-4da5-a265-68449733da95,46e5cd85-8c17-4e3c-969e-a0013425a1b8
95,07f6f282-db3f-4842-aef1-053e5d7babd4,2023-10-26 19:22:39,a8e0d79d-af9e-4d44-bda2-017373471789,fbf74870-6c87-40b3-8a4b-b5ed9d4760cf
96,0d8bc025-47ca-4239-b400-b8dc8fdc559a,2023-8-18 9:9:37,c917c027-2480-4e69-b082-f5bb2fe35803,075369ee-b40a-4c58-9176-61b93e04abce
97,18666ff3-fae7-4383-8359-45955ec19dc0,2023-2-12 13:34:16,a3b67c99-9c70-4540-b298-0c0f424671bf,b323d0dd-308a-4842-8aa0-90055011bf9c
98,5efc9a64-f7e6-45bd-a3fb-3358266c7c7b,2023-3-25 10:40:43,d5e0fcdb-b487-4bc0-b3b1-2a7aeea15394,03998c9a-f7ff-4401-9999-c737b3a5a653
99,5b6e78e1-face-4e32-aa22-529d83620897,2023-7-3 11:14:58,89aab5ea-7b99-42e2-afa2-dd2ed0031c27,03b4d296-fd73-4171-a104-1295b1f9ad43
100,490622df-29ef-44c5-8b60-6f4fbc46cf40,2023-2-25 12:6:27,26f9e689-c9da-4921-b8a0-2c81989a9c16,8869d58f-bbd0-4aff-ba0d-f773244e13d5
101,3b44e6b5-221d-4fe3-83c2-8994b70eb227,2023-2-19 19:34:13,ceccd79b-d58c-4c50-86a3-5ff946af811d,ed7af572-d043-438f-90e8-99baa8a936b2
102,9dff7d01-6ba9-4e8b-9f2d-f3850f00a0c3,2023-11-9 11:43:24,26f9e689-c9da-4921-b8a0-2c81989a9c16,50ec3223-05db-4f1e-bf1e-94d5d66c198f
103,45667a27-0829-4e57-92e2-f2e331ee4c5b,2023-11-3 15:33:28,6fbe5b36-d593-4445-afe0-383592c1653f,b9b5e340-1186-4223-ab24-d2986b1a3bb5
104,4616b65d-a509-4289-bae9-23435d57ef17,2023-11-15 1:13:55,d51acc74-8f77-4c45-b80d-66a51175f230,303df46f-2aa2-4ce1-884f-785dd10a89ca
105,d65ab946-bd8c-424e-850e-ad5469c0350c,2023-11-20 23:10:28,6eb56ee1-40a5-425e-bf93-c8f396acb2ac,a7315724-e903-404d-b4cd-9f2f8fa0d25c
106,dbbd76af-0533-44c5-9d7d-cdcacaa5c266,2023-10-27 9:20:48,32ff1179-b2ae-44f0-89b0-093999b8b583,ce95ba55-1009-4782-b2e7-1fbe274a8bf8
107,105ecedb-f5df-41af-9da1-308ff425371a,2023-6-4 22:30:33,b3f6a88b-b10e-4076-b5c6-7575aa5e28e8,752e3913-d6dd-4edb-93d6-e1fca1a12467
108,fabd9d0e-dcf1-4986-b114-4a55e24201fb,2023-12-21 7:28:40,d51acc74-8f77-4c45-b80d-66a51175f230,8af10bf8-0a44-4f8d-82c0-e1c9cb95d3fc
109,eaea9c39-6ecf-4215-b593-b7283c526a66,2023-10-23 20:42:33,11677080-b744-4929-b537-d7b713af287f,dbdba631-2753-4399-97d1-6c4af632faa0
110,3f88d4eb-4b12-4ff0-9543-647bfb1a53c7,2023-3-27 5:34:8,03915aca-bd23-46e1-9f2f-4829cf0708d5,537a3874-775b-4eb0-b133-a38bd08f9352
111,ae41568b-8fb3-429e-b850-14850c71170f,2023-5-5 21:48:46,11677080-b744-4929-b537-d7b713af287f,a3d57055-e95b-4b0f-91d4-78bbba63a726
112,5c10719b-56f0-41eb-8b20-979c0e8925fb,2023-7-21 0:9:34,3ada09f3-e39c-4558-b342-b0eb6651ea0c,5a51d6f8-dc96-4d6f-97b3-da3a3b731266
113,04a21e22-bc16-4fec-87b5-e2dc98085e98,2023-1-21 1:45:10,90dbfaf5-3b72-44f2-b0e1-2cfeaba994ed,88d6df42-d7c2-4e08-8bce-bd0cbaaccf0c
114,0e6d93ab-9a54-4b6a-8c77-98e2fac6115d,2023-9-26 4:56:30,1cd7d388-449f-4438-8472-23d4ee905a50,e631dcbe-65b3-4d4a-bdeb-3b4fbece6816
115,887d389b-caea-4943-8fc4-ba2a9738522a,2023-4-8 8:14:20,eed021cc-2a33-4164-8c97-f53e07e8392b,d03fd51e-49ae-4851-96be-6d05e984e438
116,bf0acca6-bdcd-4c4d-8e7c-3fd028632d73,2023-11-23 20:19:44,d386039d-8dd1-4779-b783-4e1f039efbee,4698b3b5-a4cd-41e6-a74e-99a9a9857b1a
117,f79da6b6-f641-4765-9d56-7bc56c5b8cfb,2023-3-19 7:26:49,d3b9b528-83f3-4164-914c-14f867eb1d2f,1edc4c21-0b0d-452f-9702-23286af9f2ee
118,f454555f-c9b2-4182-965c-f26ce4ddf801,2023-12-1 22:10:7,1eaa821b-b416-4fc5-80d3-f921da710974,92f01b46-96b9-455d-904a-4c222ec117f0
119,0a781560-2acc-4a0e-b860-9f06f38ae9b3,2023-9-19 19:50:5,a6d19d57-55c0-49ed-a7c7-99228af89468,8869d58f-bbd0-4aff-ba0d-f773244e13d5
120,c6851b16-d0a0-4d11-9e10-78ee6c87a507,2023-12-1 12:30:36,d5e0fcdb-b487-4bc0-b3b1-2a7aeea15394,40eb5c7a-09fe-4b67-ba4b-c4bb8ad44999
121,dae4d429-15a2-4bd0-932a-bec33145d1ad,2023-4-20 10:28:0,29a4cb2b-d4f5-492a-8ed4-53d28a6c94da,a451ba77-f1a8-40e3-b715-f453dfda2d4e
122,964eae07-ddfd-43ff-b5ae-e5980442b6dc,2023-1-11 17:17:17,d51acc74-8f77-4c45-b80d-66a51175f230,13e7c73a-cb5a-4237-bd8a-8fac7c7cdf20
123,ca71ecd4-4b02-4cfd-87b7-d24ed51c7d8b,2023-2-10 7:42:25,36382f27-4102-4483-a1f8-ac31d1dcdf5d,51d36446-a2af-4019-a5f8-b91b017c74f8
124,d5b9724b-ff40-49f5-a8bd-ffc254cf21a1,2023-12-16 9:2:31,0a383f8c-3ca6-4319-ba45-a916218653fa,7904a8d0-6646-4e31-bb9e-96d958a63361
125,08a71a46-9b1e-412e-8c86-995be43c9115,2023-4-9 7:0:11,536f811a-2ed0-44ee-a880-2633629a4131,d36baa9b-4253-4239-9485-a017cf8be54b
126,21a660fb-b2aa-4223-8dc9-8ee6ee83d5da,2023-4-2 4:2:12,b93148bb-d2e2-4627-b6d4-efae84123d44,bc189ecb-aed2-4b78-91ff-f21d0bc6108a
127,873bae57-ea81-46a6-a6fb-edd564b9b8ef,2023-5-29 12:57:44,5814f2d9-1a55-4e74-8a03-ad225ab3b947,0fd000c3-50b1-49f7-b168-3d3bee8b92c9
128,40b015f8-149c-4f07-8343-03ab213a7a07,2023-3-4 10:36:34,2814e2ba-93ef-43a8-bfc0-ec7b6411509a,72e71af1-6080-44d6-a805-3c6ff3d1bb1e
129,dfc0decc-e98d-4924-a104-450140554480,2023-9-11 19:18:19,0bce76a6-5de8-4437-9e31-adec5ff6df33,8fa3390c-4de3-44e8-b194-425bf7360899
130,af84731a-bdec-4f8f-96f5-a6f74fb0cbdf,2023-11-24 4:15:29,43ad6bc9-f03d-442f-adf7-455dbbcd64d6,b546578e-bb99-440f-956f-213a0b4e195e
131,fa665a10-a1e0-424e-a1bf-7b02f9410157,2023-11-22 18:18:51,4410ee7c-7982-42d4-8e5e-d23d70673ad4,b2c7ef58-2fd9-403c-a245-798c417c4478
132,48198210-1a5a-43a5-9545-b7393e86d1a1,2023-9-11 6:23:24,4410ee7c-7982-42d4-8e5e-d23d70673ad4,cfb02f1c-cd38-424e-8985-fa925365dc8a
133,afa01cfb-06c9-45b7-b1cd-24f954395ddd,2023-8-5 13:59:56,01c0a4c0-e118-41ab-9a69-5d07b939b81e,8836060e-15ac-480e-af9e-afb3edbb049c
134,5069642e-2e14-4c0b-bafc-f3687739d9b1,2023-10-13 22:31:43,e81b5567-ae44-4e1a-95fb-c9436483f315,b9f000f4-f362-42f3-8308-ccd7942dd116
135,46a1111d-fc6a-401f-976e-9bbbecbfaad3,2023-6-4 16:39:7,b3f6a88b-b10e-4076-b5c6-7575aa5e28e8,0e3730bd-8baa-473f-b56b-61800539bd88
136,8f369486-8305-45c6-b7f3-2a88d897ec37,2023-10-21 9:32:57,eed021cc-2a33-4164-8c97-f53e07e8392b,7fc26087-9122-4ddf-b4c1-260dc1ca6c0b
137,fb8bdd0a-f6f2-48d7-86e7-2495f94dd70b,2023-7-15 8:40:13,d51acc74-8f77-4c45-b80d-66a51175f230,3ab846ee-ad35-47d7-abb8-c1aaa7da8a7a
138,149b21a3-33ef-4d43-b1e3-d5160fd23d9b,2023-1-28 3:48:43,7f4306e4-47a1-4e28-9c8c-079154092bdd,53287f29-a0fc-460d-9c5f-1d988f5df3c7
139,57aa2695-c39c-4f10-960e-f8e4bcda943e,2023-4-18 19:34:29,2814e2ba-93ef-43a8-bfc0-ec7b6411509a,cc61d20b-17e2-45d5-be70-43316264ba21
140,b47ccc25-415a-4a90-a00d-cd67b575a9d2,2023-2-17 23:30:47,c7dd5b6d-1665-41c6-bd48-d31a1602500e,205cbbc1-16c9-4db2-836d-4e8c4f67b347
141,acd5a6f2-d2ad-48b6-89ff-cb3bf777f1b7,2023-6-22 2:56:43,9365a9f7-74d6-403a-b747-138a20d82730,b3117fcf-39f3-43e2-a9e8-234720174590
142,03012422-fb5f-443f-9ea5-718f408f9fcd,2023-1-31 8:51:26,11677080-b744-4929-b537-d7b713af287f,65d8558c-5522-4d35-8f8b-e4ab084883a9
143,9e2053ef-1e36-4ad4-b861-6c23297a1029,2023-6-28 19:51:34,07f7ca80-0fdf-47b2-84c7-16aa08161126,393d4946-cb6b-49ae-9d6b-6bbec335295c
144,07f21b9f-0bdd-4803-a15b-e3b953f77652,2023-9-19 9:25:18,5814f2d9-1a55-4e74-8a03-ad225ab3b947,1b34fc31-397c-413a-8c4c-c700a98a4ed1
